,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
2720,S3720,Emma,Smith,student2720@university.com,Male,23,Business,54.66,69.78,97.5,69.69,92.78,1.04,89.83,82.04249999999999,F,19.7,No,No,Master's,Medium,10,8.8
2721,S3721,Ahmed,Davis,student2721@university.com,Male,21,Business,96.89,58.03,98.85,56.88,87.5,7.62,78.18,77.963,A,28.0,Yes,Yes,Unknown,Medium,3,7.9
2722,S3722,Maria,Jones,student2722@university.com,Female,18,Mathematics,91.33,94.28,78.29,74.97,78.66,7.87,62.32,75.457,C,11.9,Yes,No,Master's,Low,4,6.9
2723,S3723,John,Brown,student2723@university.com,Male,21,CS,92.88,45.43,51.62,94.52,74.45,8.36,83.54,70.5845,F,21.0,No,No,Unknown,High,6,7.0
2724,S3724,Ahmed,Jones,student2724@university.com,Male,20,Mathematics,95.33,92.19,47.15,73.44,62.79,5.84,88.34,72.333,D,15.7,No,No,Bachelor's,Low,10,4.9
2725,S3725,Sara,Smith,student2725@university.com,Male,24,Engineering,70.43,62.6,96.76,59.78,73.75,5.07,92.23,80.12599999999999,B,15.9,No,Yes,Unknown,Low,4,8.5
2726,S3726,Liam,Williams,student2726@university.com,Male,19,Mathematics,92.34,92.84,66.04,54.65,82.06,2.63,64.11,67.3875,D,21.2,Yes,Yes,High School,Medium,7,6.8
2727,S3727,Ahmed,Davis,student2727@university.com,Male,22,Business,57.9,83.73,51.69,97.2,89.11,6.55,51.28,67.632,D,28.8,Yes,No,PhD,Medium,8,6.9
2728,S3728,Omar,Jones,student2728@university.com,Male,22,Mathematics,51.08,46.25,96.03,87.15,54.08,4.45,75.5,74.3005,A,26.6,Yes,Yes,Master's,Low,3,6.9
2729,S3729,Ali,Johnson,student2729@university.com,Female,18,CS,89.24,89.89,46.27,65.65,85.42,9.71,92.8,76.13550000000001,D,21.0,Yes,Yes,High School,Low,3,5.4
2730,S3730,John,Brown,student2730@university.com,Female,18,Business,53.74,80.93,83.77,64.77,87.14,9.68,60.39,74.4685,B,16.5,Yes,Yes,Master's,High,2,8.1
2731,S3731,Sara,Jones,student2731@university.com,Male,22,CS,99.43,41.94,77.52,94.76,77.95,9.05,71.06,73.523,F,15.6,Yes,Yes,High School,Medium,6,8.3
2732,S3732,Liam,Brown,student2732@university.com,Female,18,Mathematics,83.74,48.02,45.26,58.88,60.72,3.6,62.82,54.068,F,24.7,No,Yes,Master's,Low,6,5.4
2733,S3733,Maria,Davis,student2733@university.com,Female,19,Business,87.67,78.14,60.32,76.75,76.96,3.68,50.67,63.05050000000001,B,10.5,No,Yes,Master's,Medium,1,6.2
2734,S3734,Liam,Johnson,student2734@university.com,Male,20,Engineering,62.29,79.76,49.0,85.68,75.14,8.53,94.93,77.32400000000001,A,19.7,Yes,No,PhD,Medium,9,4.9
2735,S3735,Emma,Williams,student2735@university.com,Male,20,Business,83.69,84.8,76.27,69.82,73.79,7.29,56.75,70.3095,B,17.6,No,No,Unknown,Low,2,5.2
2736,S3736,Omar,Williams,student2736@university.com,Female,21,CS,52.16,83.21,68.63,52.0,73.03,7.04,88.34,74.764,F,21.2,No,No,Master's,Medium,4,5.7
2737,S3737,Sara,Johnson,student2737@university.com,Male,19,Business,91.89,79.57,40.26,61.39,55.54,2.8,67.33,58.361999999999995,B,9.7,No,Yes,Master's,Low,9,8.5
2738,S3738,Maria,Brown,student2738@university.com,Female,24,Engineering,58.48,85.97,98.54,95.09,59.14,8.33,63.88,81.037,A,22.4,Yes,No,PhD,Low,7,7.1
2739,S3739,Emma,Davis,student2739@university.com,Female,18,Engineering,84.87,74.51,60.98,76.16,54.87,5.79,97.05,75.3425,D,20.7,Yes,No,Master's,High,3,6.9
2740,S3740,Emma,Jones,student2740@university.com,Female,18,Engineering,61.22,55.65,55.49,90.77,62.12,4.47,82.86,69.1405,D,9.5,Yes,No,Master's,Medium,10,8.7
2741,S3741,Sara,Johnson,student2741@university.com,Male,24,Engineering,53.42,94.74,53.35,77.78,63.17,8.65,84.35,75.1625,F,16.2,No,No,Bachelor's,High,2,8.0
2742,S3742,Omar,Smith,student2742@university.com,Female,21,CS,74.07,41.09,49.53,97.18,62.25,3.94,87.98,67.712,A,22.0,No,No,Bachelor's,Medium,9,4.1
2743,S3743,Ahmed,Brown,student2743@university.com,Male,21,Business,58.46,61.99,99.95,95.46,60.55,6.54,67.05,78.045,D,27.5,Yes,Yes,Bachelor's,High,2,4.6
2744,S3744,Ahmed,Williams,student2744@university.com,Male,18,Mathematics,86.47,83.73,57.71,74.14,86.77,4.66,78.18,72.569,D,8.1,No,No,PhD,Low,4,5.2
2745,S3745,Emma,Johnson,student2745@university.com,Male,18,Engineering,61.88,65.63,64.33,65.91,90.93,5.93,63.51,66.9245,D,5.2,Yes,No,Master's,Medium,2,5.5
2746,S3746,Ahmed,Williams,student2746@university.com,Male,24,Mathematics,67.12,41.49,92.28,80.08,66.36,0.41,91.73,75.66550000000001,C,9.1,Yes,Yes,PhD,High,7,8.2
2747,S3747,Ali,Brown,student2747@university.com,Male,19,Mathematics,78.37,43.96,78.51,83.74,65.26,4.61,79.97,71.6045,D,29.7,No,Yes,PhD,Low,6,7.8
2748,S3748,Emma,Williams,student2748@university.com,Female,24,Business,64.25,78.92,62.12,74.92,92.2,5.56,62.17,69.25699999999999,C,24.2,No,Yes,High School,Low,8,4.7
2749,S3749,Emma,Johnson,student2749@university.com,Male,21,Mathematics,68.9,97.89,93.9,91.11,81.2,4.93,94.99,90.90700000000001,B,20.4,No,No,Unknown,Medium,3,6.7
2750,S3750,Maria,Brown,student2750@university.com,Male,24,Mathematics,90.78,73.11,84.98,59.17,64.67,8.47,79.04,75.501,F,8.3,Yes,No,High School,Medium,7,4.5
2751,S3751,Ahmed,Smith,student2751@university.com,Male,24,CS,58.96,70.41,53.67,66.72,85.68,3.11,74.75,66.535,F,15.4,No,No,Unknown,High,8,4.9
2752,S3752,Omar,Johnson,student2752@university.com,Male,24,Mathematics,54.11,59.1,78.62,84.32,67.23,8.84,51.72,67.827,C,22.9,No,No,High School,Low,1,5.2
2753,S3753,Emma,Jones,student2753@university.com,Male,19,Business,66.42,55.4,95.34,62.33,79.33,4.03,95.49,80.08949999999999,A,27.4,No,Yes,Master's,Low,8,8.5
2754,S3754,Liam,Davis,student2754@university.com,Female,23,Mathematics,71.22,41.26,69.79,71.99,99.63,6.95,97.61,77.156,C,14.5,No,Yes,PhD,Medium,1,5.8
2755,S3755,Omar,Johnson,student2755@university.com,Male,18,Business,77.13,56.38,84.02,98.19,65.08,0.87,78.13,74.5725,D,30.0,Yes,Yes,High School,Low,6,8.6
2756,S3756,Ali,Brown,student2756@university.com,Male,22,Engineering,68.62,66.95,98.27,81.29,96.53,2.0,72.13,79.0955,A,8.5,No,Yes,High School,High,2,7.8
2757,S3757,Maria,Davis,student2757@university.com,Female,24,Mathematics,89.5,51.88,81.42,97.45,66.03,7.61,67.98,73.5565,F,14.7,Yes,No,Master's,Low,9,7.7
2758,S3758,Sara,Johnson,student2758@university.com,Male,22,Mathematics,51.97,45.24,46.15,86.12,77.01,0.12,63.4,58.02250000000001,B,26.9,Yes,No,PhD,Low,10,8.0
2759,S3759,Omar,Smith,student2759@university.com,Female,23,Mathematics,71.59,83.06,54.67,86.23,73.0,9.69,78.73,74.825,B,21.2,No,Yes,Unknown,Low,10,4.5
2760,S3760,Emma,Smith,student2760@university.com,Female,18,Engineering,69.11,93.68,75.71,79.59,89.16,1.91,56.4,71.709,C,25.3,No,Yes,High School,High,10,8.1
2761,S3761,Ali,Jones,student2761@university.com,Female,21,CS,82.38,96.21,56.53,57.11,53.05,9.01,95.96,75.7285,C,27.7,Yes,Yes,Unknown,Medium,3,5.3
2762,S3762,John,Williams,student2762@university.com,Female,22,Mathematics,98.31,77.08,97.45,75.99,81.36,5.16,58.8,75.679,C,17.7,Yes,Yes,Bachelor's,Medium,4,8.9
2763,S3763,Ali,Davis,student2763@university.com,Male,21,Business,75.52,43.17,64.32,62.63,88.03,5.65,87.28,69.762,C,10.9,No,Yes,High School,Low,10,8.2
2764,S3764,Ali,Brown,student2764@university.com,Male,22,CS,99.34,84.45,67.43,99.93,73.61,0.84,65.34,71.89750000000001,F,22.3,No,No,PhD,Low,5,9.0
2765,S3765,Maria,Brown,student2765@university.com,Female,21,CS,65.11,46.61,82.1,63.35,55.26,3.65,61.3,62.760000000000005,D,19.1,Yes,Yes,Bachelor's,High,3,8.7
2766,S3766,Sara,Williams,student2766@university.com,Female,24,CS,51.54,80.18,71.45,61.53,62.24,1.56,77.89,69.49000000000001,F,24.3,No,Yes,Bachelor's,High,7,5.8
2767,S3767,John,Smith,student2767@university.com,Male,22,Mathematics,58.28,86.76,62.93,81.19,83.98,5.26,88.26,78.43100000000001,B,17.8,Yes,No,High School,High,2,8.7
2768,S3768,Ahmed,Smith,student2768@university.com,Female,21,Engineering,69.76,83.55,44.6,75.55,94.77,5.51,86.34,73.149,B,25.3,No,No,High School,Low,7,5.7
2769,S3769,Ahmed,Johnson,student2769@university.com,Female,23,Engineering,65.82,97.11,75.79,51.07,71.08,7.1,61.69,70.33949999999999,B,27.6,No,Yes,Bachelor's,Medium,5,7.3
2770,S3770,Omar,Jones,student2770@university.com,Female,19,Mathematics,54.85,84.29,92.05,56.48,78.02,8.78,66.53,76.279,D,23.7,Yes,No,High School,Medium,9,8.1
2771,S3771,Ali,Davis,student2771@university.com,Male,21,Business,71.63,81.59,81.15,90.55,61.42,4.68,93.44,82.6225,D,23.6,Yes,No,PhD,Low,2,5.9
2772,S3772,Liam,Jones,student2772@university.com,Female,19,Business,66.91,55.7,62.89,74.18,70.61,2.33,86.16,69.27850000000001,A,19.7,Yes,No,PhD,Low,9,5.0
2773,S3773,Maria,Jones,student2773@university.com,Male,19,Business,56.13,95.49,47.66,57.3,66.84,3.34,85.63,68.8765,D,16.8,Yes,Yes,Bachelor's,High,9,8.5
2774,S3774,Liam,Johnson,student2774@university.com,Male,18,Mathematics,64.81,50.77,88.98,73.26,82.78,8.47,63.45,72.39750000000001,B,29.3,Yes,No,High School,Medium,8,4.5
2775,S3775,Maria,Jones,student2775@university.com,Male,24,Engineering,94.32,94.29,96.5,62.66,99.23,1.46,89.6,85.2005,D,21.1,Yes,Yes,Bachelor's,Medium,5,5.8
2776,S3776,Ahmed,Williams,student2776@university.com,Female,23,Mathematics,65.1,58.76,63.3,61.18,90.67,6.27,67.92,66.394,D,26.0,No,No,PhD,Low,3,6.7
2777,S3777,Omar,Johnson,student2777@university.com,Female,19,Engineering,85.7,47.81,83.72,97.89,59.61,0.13,70.07,69.832,D,17.6,No,Yes,High School,Low,10,8.0
2778,S3778,Omar,Williams,student2778@university.com,Male,20,CS,80.6,89.6,64.65,68.1,78.88,2.46,64.38,68.24949999999998,C,18.9,No,Yes,PhD,Low,1,8.3
2779,S3779,Omar,Johnson,student2779@university.com,Male,24,Mathematics,71.36,40.15,70.14,52.32,53.32,5.91,56.07,56.51349999999999,D,21.6,No,No,High School,High,10,6.6
2780,S3780,John,Jones,student2780@university.com,Male,19,Engineering,61.95,89.93,90.19,98.52,62.35,4.56,71.02,80.636,C,23.2,Yes,No,Master's,Medium,3,6.9
2781,S3781,Sara,Williams,student2781@university.com,Female,21,CS,68.45,55.74,45.01,89.74,58.61,4.94,50.85,56.6605,B,16.2,Yes,No,PhD,Medium,6,8.3
2782,S3782,John,Williams,student2782@university.com,Female,19,CS,79.61,93.08,71.82,62.72,66.78,6.61,72.8,73.148,A,13.9,Yes,Yes,Unknown,Low,4,6.3
2783,S3783,Emma,Williams,student2783@university.com,Male,21,Mathematics,67.54,81.49,52.88,70.44,83.94,2.35,86.25,71.45349999999999,F,11.0,Yes,Yes,High School,High,6,6.8
2784,S3784,Emma,Johnson,student2784@university.com,Male,21,Engineering,60.74,79.97,60.39,93.11,74.97,2.81,98.04,79.3735,A,15.6,No,No,Master's,Medium,4,4.1
2785,S3785,Liam,Brown,student2785@university.com,Female,20,CS,55.82,61.92,78.67,67.87,96.65,6.84,53.93,68.4,F,10.3,No,No,Master's,Low,9,8.8
2786,S3786,Sara,Jones,student2786@university.com,Male,19,Mathematics,93.99,43.56,41.63,78.37,60.64,5.38,64.06,56.669,B,15.4,No,No,Master's,Low,8,6.8
2787,S3787,Ahmed,Williams,student2787@university.com,Female,19,CS,72.02,89.8,75.63,76.74,68.21,0.15,74.71,73.19749999999999,C,26.9,No,Yes,PhD,Low,10,7.6
2788,S3788,Sara,Davis,student2788@university.com,Female,22,Business,81.26,50.25,57.01,70.06,66.49,6.7,58.52,59.854,D,29.4,Yes,Yes,Unknown,Medium,6,5.2
2789,S3789,Maria,Brown,student2789@university.com,Male,24,Mathematics,74.52,62.34,80.17,81.98,61.8,6.2,55.84,67.7225,C,19.4,No,No,Master's,High,10,7.3
2790,S3790,Emma,Davis,student2790@university.com,Male,22,CS,93.63,76.02,48.49,73.66,99.66,0.79,72.62,66.7215,F,8.7,Yes,Yes,Bachelor's,High,8,6.3
2791,S3791,Ali,Jones,student2791@university.com,Female,18,Mathematics,77.35,68.94,84.15,51.06,69.36,7.48,79.04,73.4255,D,15.7,No,No,High School,Low,7,4.6
2792,S3792,Ali,Jones,student2792@university.com,Female,21,Mathematics,74.04,51.92,78.74,90.72,97.03,5.22,91.01,80.697,F,20.1,No,No,High School,High,5,8.2
2793,S3793,Ahmed,Williams,student2793@university.com,Female,20,Engineering,96.23,48.44,98.27,55.66,69.52,2.05,99.89,78.1265,F,14.3,Yes,Yes,Unknown,High,9,8.2
2794,S3794,Maria,Williams,student2794@university.com,Female,22,Engineering,85.98,47.39,94.67,73.2,60.2,5.59,88.71,77.184,D,10.1,No,No,Unknown,Low,4,4.3
2795,S3795,Liam,Johnson,student2795@university.com,Female,19,CS,55.58,91.78,57.0,79.0,55.96,5.95,61.07,66.75899999999999,A,10.7,Yes,No,PhD,Medium,4,6.0
2796,S3796,John,Brown,student2796@university.com,Male,18,Mathematics,58.89,41.89,41.64,85.28,92.78,9.2,87.4,69.5835,A,16.8,No,No,Bachelor's,High,10,5.4
2797,S3797,Maria,Brown,student2797@university.com,Female,20,Mathematics,89.36,98.62,79.32,70.54,51.6,7.42,76.86,77.132,F,10.4,Yes,No,High School,Medium,9,6.6
2798,S3798,Ali,Williams,student2798@university.com,Female,23,Business,91.79,51.91,76.17,86.78,98.22,3.02,72.54,72.94,B,11.2,No,No,Master's,High,4,6.4
2799,S3799,Ali,Jones,student2799@university.com,Female,19,Mathematics,77.26,46.62,41.65,56.57,70.91,1.18,96.79,62.609,C,26.8,Yes,Yes,Master's,Low,4,7.3
2800,S3800,Liam,Williams,student2800@university.com,Male,19,Engineering,77.72,74.62,47.36,82.67,62.37,8.53,85.1,71.4655,A,24.5,No,No,High School,Medium,8,5.2
2801,S3801,Emma,Jones,student2801@university.com,Male,23,Mathematics,81.6,44.8,75.08,91.32,80.87,8.46,84.08,76.729,D,6.4,No,No,Bachelor's,Medium,6,5.1
2802,S3802,Maria,Jones,student2802@university.com,Female,21,Engineering,71.96,76.15,94.71,94.47,56.65,1.75,50.59,70.9875,F,13.0,Yes,Yes,Bachelor's,High,7,7.6
2803,S3803,Maria,Williams,student2803@university.com,Female,21,Business,84.01,91.04,94.39,78.98,53.61,0.62,93.25,82.7465,C,18.3,No,No,Master's,Medium,4,8.9
2804,S3804,Ali,Smith,student2804@university.com,Male,22,CS,55.42,42.87,49.09,65.64,91.39,7.12,89.67,68.149,C,6.5,Yes,Yes,High School,High,1,8.7
2805,S3805,John,Brown,student2805@university.com,Male,22,Engineering,98.06,87.99,63.07,58.17,71.23,7.23,64.95,67.9145,F,22.1,No,No,Master's,Medium,4,8.0
2806,S3806,Ahmed,Davis,student2806@university.com,Male,19,CS,87.51,63.67,42.59,67.28,75.91,1.77,64.61,58.149,C,14.6,Yes,Yes,PhD,High,4,4.3
2807,S3807,Omar,Jones,student2807@university.com,Male,24,CS,81.56,49.57,68.16,77.0,58.83,6.68,52.67,61.0495,B,14.9,Yes,Yes,High School,High,2,5.2
2808,S3808,Ahmed,Jones,student2808@university.com,Female,19,CS,65.82,50.57,85.19,59.82,53.07,2.79,52.54,60.32,F,11.6,No,Yes,Bachelor's,Low,8,7.4
2809,S3809,Maria,Smith,student2809@university.com,Male,22,CS,58.05,95.13,87.4,97.63,68.39,2.61,83.43,83.937,C,13.3,No,No,Master's,Low,5,5.5
2810,S3810,Ahmed,Davis,student2810@university.com,Female,23,Engineering,70.47,46.64,69.94,94.86,75.31,3.25,59.31,65.65899999999999,C,26.5,No,Yes,Unknown,High,9,6.0
2811,S3811,Ali,Johnson,student2811@university.com,Female,22,Business,83.08,92.01,45.75,51.65,88.27,5.2,96.18,73.2675,A,24.7,No,Yes,Unknown,High,5,8.8
2812,S3812,Ali,Smith,student2812@university.com,Male,19,Mathematics,81.69,72.65,62.88,78.1,75.05,8.04,92.12,77.4935,C,28.4,No,Yes,PhD,High,4,4.4
2813,S3813,Liam,Davis,student2813@university.com,Male,20,Engineering,69.13,42.34,95.93,89.47,89.13,4.99,67.44,75.394,C,22.5,Yes,Yes,Unknown,Low,3,8.3
2814,S3814,Maria,Smith,student2814@university.com,Male,19,Business,80.66,67.87,53.78,62.27,55.77,2.98,69.0,60.733000000000004,A,19.4,No,Yes,PhD,Low,10,4.3
2815,S3815,Liam,Jones,student2815@university.com,Male,20,Mathematics,90.69,89.05,59.19,76.19,53.2,8.84,66.36,69.2315,F,11.5,No,No,PhD,Medium,10,5.7
2816,S3816,Maria,Brown,student2816@university.com,Female,20,CS,51.31,83.57,84.81,70.3,57.94,0.55,54.62,66.738,A,21.7,Yes,Yes,Bachelor's,High,1,6.8
2817,S3817,Omar,Smith,student2817@university.com,Female,19,Mathematics,72.53,69.33,84.01,59.83,88.6,7.97,51.57,68.6925,D,27.7,Yes,No,Bachelor's,Medium,7,5.8
2818,S3818,Omar,Johnson,student2818@university.com,Female,24,Mathematics,87.93,91.6,94.73,80.74,87.97,7.84,72.61,84.0335,D,6.7,No,Yes,High School,Low,9,8.8
2819,S3819,Emma,Williams,student2819@university.com,Male,24,Business,77.31,47.22,63.29,99.68,57.07,2.54,97.15,73.9795,B,16.1,Yes,Yes,Master's,High,2,6.5
2820,S3820,Maria,Davis,student2820@university.com,Female,18,Mathematics,82.57,94.6,70.88,68.26,51.55,1.98,95.86,77.052,C,8.7,Yes,No,Unknown,Medium,4,7.7
2821,S3821,John,Smith,student2821@university.com,Male,22,CS,75.83,90.79,68.04,77.62,84.26,8.75,90.49,82.21950000000001,D,25.3,Yes,No,Master's,Medium,8,7.5
2822,S3822,Ahmed,Smith,student2822@university.com,Female,24,Engineering,99.59,82.5,95.67,66.39,92.76,5.59,81.43,82.751,F,20.4,No,No,Master's,High,9,8.2
2823,S3823,Maria,Johnson,student2823@university.com,Male,21,Engineering,52.73,89.07,86.16,93.85,87.71,0.46,92.81,85.82199999999999,F,27.0,No,No,PhD,Medium,9,8.3
2824,S3824,Sara,Brown,student2824@university.com,Female,19,Business,74.55,72.63,89.89,93.23,60.14,8.91,75.75,80.5455,D,6.6,No,No,Unknown,Medium,6,6.3
2825,S3825,Emma,Smith,student2825@university.com,Female,20,CS,54.57,80.51,47.99,58.94,79.19,3.49,59.01,60.282,A,27.6,No,No,Bachelor's,Low,2,8.3
2826,S3826,Sara,Smith,student2826@university.com,Male,19,CS,57.99,73.64,87.51,95.0,87.87,3.42,84.21,82.93350000000001,B,6.7,Yes,Yes,Master's,Low,1,7.3
2827,S3827,Ali,Brown,student2827@university.com,Female,22,Mathematics,69.15,61.33,65.98,57.58,62.79,6.43,96.03,72.6345,A,12.2,Yes,No,PhD,Medium,4,7.4
2828,S3828,Omar,Johnson,student2828@university.com,Female,23,Business,57.78,74.13,41.4,54.77,76.39,6.61,50.98,55.922999999999995,B,8.9,Yes,No,Bachelor's,Medium,6,4.9
2829,S3829,Ahmed,Davis,student2829@university.com,Male,24,CS,98.18,55.45,43.61,82.65,65.72,3.53,62.57,58.725500000000004,D,8.6,Yes,No,PhD,High,2,5.2
2830,S3830,Maria,Davis,student2830@university.com,Male,24,CS,97.34,66.42,80.67,69.3,61.28,1.43,63.27,66.3495,A,9.3,No,Yes,Master's,Low,6,7.4
2831,S3831,Sara,Smith,student2831@university.com,Male,24,CS,66.81,56.85,62.32,76.54,98.48,5.52,54.95,64.6815,D,17.0,No,No,Master's,High,1,5.3
2832,S3832,Ahmed,Brown,student2832@university.com,Male,20,Engineering,81.99,47.37,92.09,82.63,95.63,6.25,61.27,73.5915,B,24.6,Yes,Yes,Master's,High,6,6.5
2833,S3833,Ali,Smith,student2833@university.com,Male,21,Engineering,76.69,59.31,84.06,52.64,72.28,8.6,69.2,70.0955,F,27.5,Yes,Yes,Unknown,Low,5,6.4
2834,S3834,Omar,Williams,student2834@university.com,Female,21,Engineering,90.78,91.12,41.3,64.65,56.84,4.84,96.99,70.8915,A,19.2,No,No,Unknown,Medium,2,5.2
2835,S3835,John,Davis,student2835@university.com,Male,24,Mathematics,81.37,62.86,81.21,73.05,86.4,6.46,93.01,80.46199999999999,D,8.9,Yes,No,Master's,Medium,4,6.8
2836,S3836,Emma,Jones,student2836@university.com,Female,21,Mathematics,50.01,84.88,51.54,63.33,62.79,0.54,97.3,70.8555,B,7.0,Yes,No,Unknown,High,9,6.8
2837,S3837,Ahmed,Williams,student2837@university.com,Female,23,Mathematics,88.16,50.51,65.35,52.45,58.43,8.95,56.03,58.908500000000004,F,17.4,Yes,Yes,PhD,High,2,4.6
2838,S3838,Ahmed,Smith,student2838@university.com,Male,24,CS,87.34,65.47,77.48,54.33,69.08,3.27,51.4,61.303,A,24.1,Yes,No,PhD,Medium,5,5.9
2839,S3839,John,Johnson,student2839@university.com,Female,18,Engineering,75.49,46.89,92.36,90.09,76.49,6.32,55.49,71.093,B,20.5,Yes,No,High School,High,3,5.8
2840,S3840,Ahmed,Davis,student2840@university.com,Female,20,CS,95.15,48.32,67.37,95.57,54.87,9.16,95.71,77.20599999999999,A,19.6,No,Yes,Bachelor's,Medium,2,6.8
2841,S3841,Ali,Jones,student2841@university.com,Male,23,CS,95.42,77.05,88.51,57.61,78.59,8.11,57.87,71.6015,A,6.2,No,Yes,PhD,Low,10,7.7
2842,S3842,Ali,Williams,student2842@university.com,Female,20,Business,76.2,76.45,86.98,62.46,50.77,6.38,78.63,74.4375,C,15.3,No,No,Bachelor's,Low,8,4.1
2843,S3843,John,Davis,student2843@university.com,Male,24,CS,80.4,52.8,64.87,82.61,94.59,7.04,61.38,67.922,D,18.8,Yes,No,High School,Medium,10,4.7
2844,S3844,Emma,Brown,student2844@university.com,Male,23,Mathematics,99.83,68.47,70.06,97.71,96.04,9.21,51.03,71.96,C,20.0,No,Yes,High School,High,9,5.5
2845,S3845,Maria,Johnson,student2845@university.com,Male,24,Engineering,64.94,91.8,82.03,64.98,86.65,8.12,54.23,73.0185,A,5.1,Yes,Yes,Bachelor's,Low,6,8.1
2846,S3846,Sara,Williams,student2846@university.com,Female,23,Engineering,66.23,50.45,41.87,92.76,73.33,6.1,85.49,67.97899999999998,B,10.0,Yes,No,Master's,Medium,5,6.4
2847,S3847,Maria,Brown,student2847@university.com,Female,24,CS,59.14,41.15,93.45,75.3,62.74,6.59,59.12,68.13499999999999,D,28.7,No,Yes,Bachelor's,Medium,7,6.6
2848,S3848,Ahmed,Smith,student2848@university.com,Female,18,Mathematics,94.79,79.12,86.19,97.83,87.21,1.47,61.46,75.98400000000001,B,17.7,Yes,Yes,PhD,High,3,6.0
2849,S3849,Sara,Brown,student2849@university.com,Female,20,Mathematics,87.22,43.21,54.96,56.81,96.59,4.7,68.86,61.41,B,22.6,No,Yes,Bachelor's,High,6,6.1
2850,S3850,Liam,Williams,student2850@university.com,Male,23,Mathematics,55.28,98.8,98.87,98.68,57.93,3.01,82.86,86.4955,F,12.7,No,No,PhD,High,7,8.9
2851,S3851,John,Williams,student2851@university.com,Female,18,Engineering,99.09,76.58,50.76,72.05,73.29,4.32,73.47,66.5145,A,19.6,Yes,No,PhD,Low,1,8.5
2852,S3852,John,Smith,student2852@university.com,Male,19,Mathematics,86.55,68.22,94.85,97.65,65.76,6.62,97.23,87.648,B,13.9,No,No,PhD,Low,4,7.6
2853,S3853,Emma,Brown,student2853@university.com,Female,24,Mathematics,92.53,65.8,59.47,72.93,67.84,1.49,71.71,64.719,A,12.4,No,No,Master's,Low,7,5.6
2854,S3854,Sara,Brown,student2854@university.com,Female,22,CS,52.41,74.38,85.79,76.5,70.29,0.17,59.96,69.1815,C,15.3,Yes,No,Master's,Medium,10,6.6
2855,S3855,Ali,Smith,student2855@university.com,Female,23,Business,75.25,45.44,67.38,90.24,97.59,3.97,76.81,71.984,C,16.5,Yes,No,High School,Medium,6,7.4
2856,S3856,Sara,Brown,student2856@university.com,Female,21,Mathematics,84.93,95.8,84.19,86.13,62.93,3.22,72.54,78.002,B,13.3,Yes,Yes,Unknown,Medium,10,6.0
2857,S3857,Ahmed,Davis,student2857@university.com,Female,18,CS,77.15,77.54,49.35,80.98,74.63,4.2,89.36,72.4865,A,11.4,No,No,Master's,Low,2,6.6
2858,S3858,Ali,Smith,student2858@university.com,Male,18,CS,83.33,51.04,56.17,70.85,97.57,9.31,96.76,75.76599999999999,F,20.6,No,Yes,Master's,Medium,8,4.7
2859,S3859,Omar,Johnson,student2859@university.com,Female,23,Mathematics,90.89,73.75,45.99,89.62,73.8,7.07,91.81,74.46100000000001,D,14.5,No,Yes,High School,Medium,7,4.5
2860,S3860,Omar,Williams,student2860@university.com,Female,18,Business,68.72,48.0,91.91,97.41,93.18,3.27,69.45,76.577,C,10.0,No,No,High School,Low,2,4.8
2861,S3861,Liam,Johnson,student2861@university.com,Female,19,Engineering,92.43,41.05,57.78,50.49,52.94,1.79,60.81,52.608000000000004,C,24.0,Yes,Yes,High School,Medium,9,7.8
2862,S3862,Omar,Davis,student2862@university.com,Female,18,Business,58.15,77.83,81.67,79.39,97.65,6.18,95.72,85.5715,F,23.1,Yes,Yes,Bachelor's,Low,6,4.9
2863,S3863,John,Davis,student2863@university.com,Male,22,Mathematics,63.54,78.91,89.21,93.3,59.38,6.58,69.3,78.15199999999999,B,27.2,No,Yes,PhD,Medium,2,8.6
2864,S3864,Sara,Jones,student2864@university.com,Female,22,Business,52.17,75.02,94.09,82.66,99.0,4.84,88.51,86.0475,C,18.9,No,Yes,Master's,High,5,5.8
