Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3290,Emma,Jones,student2290@university.com,Female,21,Mathematics,60.39,51.78,80.71,66.65,95.2,3.38,84.25,72.83225,B,10.9,No,Yes,High School,High,3,5.4
S3291,Liam,Williams,student2291@university.com,Male,23,Business,77.24,58.0,53.77,81.33,64.12,0.88,68.52,61.5605,C,22.4,Yes,Yes,High School,High,5,4.6
S3292,John,Smith,student2292@university.com,Female,22,CS,99.37,77.6,70.74,56.59,98.25,7.65,86.21,75.979,B,11.0,No,No,PhD,High,2,6.1
S3293,Liam,Williams,student2293@university.com,Male,20,CS,89.6,81.11,94.68,71.87,81.14,2.14,70.22,77.7555,B,25.9,Yes,No,Unknown,Medium,10,8.7
S3294,Liam,Jones,student2294@university.com,Male,20,CS,99.67,47.45,70.73,60.21,93.91,5.33,98.39,74.3895,B,25.9,No,No,High School,High,10,6.6
S3295,Maria,Brown,student2295@university.com,Male,23,Business,98.41,96.63,49.44,92.77,55.2,0.96,84.72,72.97825,B,12.1,Yes,Yes,Bachelor's,Medium,8,6.2
S3296,Ali,Johnson,student2296@university.com,Female,22,CS,74.48,60.46,77.67,52.25,62.57,6.19,52.33,62.427749999999996,C,23.8,Yes,Yes,Master's,Medium,4,5.1
S3297,John,Johnson,student2297@university.com,Male,20,Mathematics,84.82,82.79,75.53,67.8,66.05,9.44,66.53,73.69825,B,26.4,Yes,Yes,High School,Low,1,7.1
S3298,John,Brown,student2298@university.com,Female,22,CS,55.52,71.45,41.62,81.57,65.14,7.23,78.18,65.5245,C,19.8,Yes,No,High School,High,2,6.3
S3299,Liam,Smith,student2299@university.com,Female,20,Mathematics,72.06,53.37,45.44,95.65,58.59,2.15,57.09,57.45325000000001,C,14.2,Yes,Yes,Unknown,High,7,7.9
S3300,Ali,Smith,student2300@university.com,Female,19,Mathematics,90.45,90.77,49.41,93.4,93.41,9.71,50.13,66.93900000000001,C,16.0,Yes,Yes,Unknown,Medium,7,6.6
S3301,Ahmed,Williams,student2301@university.com,Female,23,CS,75.27,89.09,48.18,94.76,70.93,3.07,53.97,63.412499999999994,C,24.7,Yes,Yes,Bachelor's,Medium,2,8.4
S3302,John,Brown,student2302@university.com,Female,22,Business,85.13,63.76,55.57,53.14,98.16,4.37,76.21,63.83624999999999,C,12.3,No,No,Bachelor's,Low,8,7.9
S3303,Ahmed,Smith,student2303@university.com,Male,21,Engineering,87.29,75.32,67.25,92.05,79.17,4.98,81.61,76.41499999999999,B,13.4,No,Yes,Bachelor's,Low,1,4.7
S3304,Ali,Brown,student2304@university.com,Male,19,Engineering,62.67,55.47,62.3,89.0,56.92,9.91,54.65,64.70025,C,9.0,No,No,Bachelor's,Medium,4,4.7
S3305,Ahmed,Jones,student2305@university.com,Female,24,Mathematics,93.78,81.39,93.44,95.12,77.3,0.69,83.26,84.10849999999999,B,15.0,Yes,No,High School,Medium,8,4.1
S3306,Sara,Johnson,student2306@university.com,Male,21,Business,72.99,58.54,76.73,65.58,99.68,6.97,80.86,73.69675,B,7.2,No,No,Bachelor's,Medium,5,5.8
S3307,Maria,Johnson,student2307@university.com,Female,23,Engineering,60.51,90.64,92.57,95.59,78.26,3.62,96.99,90.08175,A,13.0,No,No,Bachelor's,Low,8,4.3
S3308,Omar,Johnson,student2308@university.com,Male,20,CS,93.27,53.04,71.62,70.13,50.09,0.78,92.03,71.5445,B,14.3,No,No,PhD,High,8,6.2
S3309,John,Brown,student2309@university.com,Male,24,CS,70.89,40.89,45.39,81.7,96.65,9.35,97.16,70.017,B,11.4,No,No,High School,Low,9,5.2
S3310,Emma,Brown,student2310@university.com,Male,21,Mathematics,87.52,56.11,67.8,71.21,61.74,5.9,98.31,75.6125,B,7.5,Yes,Yes,High School,Low,1,6.5
S3311,Maria,Williams,student2311@university.com,Male,19,Business,77.4,51.46,89.32,71.38,84.43,7.54,72.04,74.64975000000001,B,18.0,No,No,High School,Low,1,4.8
S3312,Omar,Johnson,student2312@university.com,Male,24,Business,69.09,70.5,51.65,77.33,75.75,2.4,74.4,64.81049999999999,C,26.6,No,No,Master's,Medium,9,6.7
S3313,Ahmed,Williams,student2313@university.com,Male,24,Engineering,90.49,52.22,45.47,67.8,66.27,7.62,64.08,58.59700000000001,C,13.4,Yes,Yes,Bachelor's,Low,7,8.8
S3314,John,Johnson,student2314@university.com,Male,22,Engineering,79.22,85.79,59.77,89.64,64.13,8.28,75.42,74.59525000000001,B,10.9,No,No,Bachelor's,High,9,7.2
S3315,Ahmed,Williams,student2315@university.com,Male,18,CS,69.53,54.48,63.33,81.68,96.44,4.31,57.54,62.989250000000006,C,12.1,Yes,Yes,Bachelor's,Low,2,6.8
S3316,Sara,Williams,student2316@university.com,Male,21,Mathematics,55.48,82.42,58.38,84.49,95.6,5.72,83.57,74.2585,B,26.5,No,No,Unknown,High,8,7.9
S3317,Ali,Jones,student2317@university.com,Male,18,Business,94.77,74.71,48.11,61.55,75.66,9.72,51.25,59.36775,C,18.2,Yes,Yes,Unknown,High,1,4.0
S3318,John,Williams,student2318@university.com,Male,23,Engineering,51.77,99.17,55.05,98.48,62.92,8.47,61.78,71.79874999999998,B,8.3,Yes,Yes,Unknown,Medium,4,5.4
S3319,Omar,Brown,student2319@university.com,Male,21,Engineering,93.16,99.99,80.94,83.01,55.12,4.45,60.4,75.78399999999999,B,22.7,No,No,Master's,Medium,8,8.9
S3320,Omar,Williams,student2320@university.com,Male,21,Mathematics,68.0,92.17,63.16,59.86,57.83,6.65,96.89,77.29025,B,8.9,Yes,Yes,Bachelor's,Medium,4,7.9
S3321,Sara,Johnson,student2321@university.com,Female,22,Mathematics,81.97,85.6,77.95,87.52,76.11,7.84,57.25,74.4,B,6.5,Yes,Yes,High School,High,3,4.5
S3322,Sara,Williams,student2322@university.com,Male,20,CS,96.11,63.19,72.18,58.69,65.39,0.24,94.54,72.4555,B,11.4,Yes,Yes,High School,Medium,7,5.6
S3323,Liam,Smith,student2323@university.com,Male,19,Mathematics,57.59,85.2,72.94,53.17,52.1,5.88,56.22,65.18574999999998,C,9.2,No,No,PhD,High,5,6.2
S3324,John,Davis,student2324@university.com,Male,19,CS,78.35,97.4,54.91,76.38,72.76,9.85,82.53,76.00175,B,20.1,Yes,No,Unknown,Medium,1,8.7
S3325,Ahmed,Johnson,student2325@university.com,Male,19,CS,88.22,41.4,71.29,77.68,87.31,9.47,65.99,68.16925,C,17.1,No,Yes,Master's,Medium,4,6.9
S3326,Emma,Smith,student2326@university.com,Male,23,Mathematics,87.88,72.27,41.42,59.45,94.58,8.32,65.8,60.6455,C,23.1,No,No,PhD,High,4,4.4
S3327,Omar,Johnson,student2327@university.com,Male,24,Mathematics,76.28,53.08,65.9,67.42,79.26,1.06,99.91,72.23649999999999,B,17.8,Yes,Yes,Master's,Medium,1,6.5
S3328,Omar,Brown,student2328@university.com,Female,20,Mathematics,81.24,73.47,74.36,97.29,86.16,9.94,61.3,75.467,B,15.5,Yes,No,High School,Low,10,5.4
S3329,Sara,Davis,student2329@university.com,Female,18,Mathematics,87.88,67.99,50.92,64.25,68.2,6.1,60.13,60.102999999999994,C,18.2,No,Yes,Bachelor's,Low,5,5.7
S3330,Maria,Davis,student2330@university.com,Female,19,Mathematics,92.05,74.55,55.39,57.78,74.81,2.23,79.47,65.594,C,15.9,No,Yes,High School,Low,2,4.6
S3331,Sara,Brown,student2331@university.com,Male,18,CS,88.09,73.06,53.17,99.63,86.48,6.74,87.04,75.70075,B,5.9,Yes,No,High School,Low,8,6.3
S3332,Emma,Davis,student2332@university.com,Male,20,Engineering,67.7,97.61,44.23,65.12,86.38,8.57,99.13,75.55449999999999,B,22.0,No,Yes,Unknown,High,9,7.3
S3333,Ahmed,Brown,student2333@university.com,Male,23,Business,99.84,73.13,60.87,84.01,71.23,1.12,85.07,72.18974999999999,B,29.1,No,Yes,High School,Medium,2,7.8
S3334,Ahmed,Smith,student2334@university.com,Female,20,Business,71.73,90.77,98.74,61.58,77.18,9.16,78.09,84.20425,B,15.6,Yes,Yes,Master's,Low,10,7.5
S3335,Maria,Jones,student2335@university.com,Male,22,CS,51.22,59.19,61.23,77.51,96.19,9.2,70.46,68.29724999999999,C,15.6,No,Yes,Bachelor's,High,10,7.3
S3336,Omar,Johnson,student2336@university.com,Male,24,CS,68.13,66.29,67.63,69.31,81.6,0.13,79.76,68.36525,C,6.1,No,No,Unknown,High,4,8.3
S3337,Sara,Brown,student2337@university.com,Female,19,Engineering,56.39,68.22,79.19,98.08,82.13,9.0,80.04,80.67699999999999,B,27.3,Yes,No,PhD,Medium,2,5.7
S3338,Liam,Johnson,student2338@university.com,Female,23,Mathematics,56.07,56.72,78.91,71.64,89.23,9.47,60.89,69.5615,C,28.2,No,No,High School,Low,5,5.1
S3339,Ahmed,Smith,student2339@university.com,Male,22,CS,64.08,62.79,96.99,79.21,55.76,0.38,83.56,78.651,B,25.3,Yes,Yes,Unknown,Low,7,4.4
S3340,Emma,Jones,student2340@university.com,Male,19,Business,52.67,75.91,91.45,97.24,76.14,2.94,60.22,76.16375,B,7.7,Yes,Yes,Unknown,High,5,4.8
S3341,John,Smith,student2341@university.com,Male,20,Mathematics,84.43,74.81,87.64,99.46,97.97,3.73,74.5,81.2075,B,27.5,Yes,Yes,Unknown,High,5,4.7
S3342,Ali,Davis,student2342@university.com,Male,20,CS,53.7,78.19,97.1,55.08,68.08,3.49,62.99,72.80699999999999,B,5.6,Yes,No,Master's,Low,2,8.6
S3343,Ali,Johnson,student2343@university.com,Female,21,Mathematics,60.16,61.11,53.85,91.72,64.75,7.59,65.64,65.68925,C,16.1,Yes,Yes,PhD,Medium,3,4.9
S3344,Ali,Jones,student2344@university.com,Male,21,Business,54.64,58.95,77.02,69.11,80.06,3.58,80.69,71.67949999999999,B,17.5,Yes,Yes,Unknown,High,6,4.5
S3345,Liam,Davis,student2345@university.com,Male,20,Mathematics,53.16,76.7,93.23,79.74,61.06,9.57,53.22,75.0415,B,25.9,No,Yes,Master's,High,6,6.0
S3346,Omar,Jones,student2346@university.com,Female,20,CS,63.39,47.97,77.45,68.75,77.8,9.95,50.6,64.42775,C,23.8,Yes,No,PhD,Medium,1,4.8
S3347,Sara,Davis,student2347@university.com,Male,18,CS,78.59,55.18,98.65,70.06,57.78,3.17,56.53,70.33425,B,24.9,No,No,Bachelor's,Medium,1,4.7
S3348,Maria,Smith,student2348@university.com,Male,24,Business,98.23,42.53,46.02,57.94,78.99,5.09,58.44,53.384,D,26.7,No,No,Master's,High,10,5.8
S3349,Liam,Brown,student2349@university.com,Female,18,Engineering,93.78,44.36,66.36,78.64,80.12,5.58,59.89,63.4625,C,16.9,No,Yes,Unknown,High,9,8.6
S3350,Liam,Johnson,student2350@university.com,Female,24,Engineering,93.8,54.6,98.64,77.34,70.92,5.79,88.7,83.006,B,24.5,Yes,Yes,High School,Low,2,4.2
S3351,Ahmed,Williams,student2351@university.com,Male,22,Mathematics,58.8,41.17,62.77,59.47,69.14,3.74,72.34,60.69749999999999,C,6.7,Yes,No,Master's,High,2,5.0
S3352,John,Williams,student2352@university.com,Female,21,CS,63.25,54.72,84.37,77.09,62.27,1.66,73.5,71.1005,B,16.1,Yes,Yes,Bachelor's,High,9,8.1
S3353,Liam,Smith,student2353@university.com,Female,21,CS,53.82,79.3,41.82,98.66,66.55,0.55,82.22,67.19024999999999,C,5.8,No,No,PhD,High,5,5.2
S3354,Emma,Johnson,student2354@university.com,Male,20,Business,88.92,43.67,81.69,85.72,74.92,1.06,86.46,74.47949999999999,B,27.9,Yes,No,Bachelor's,Low,6,6.2
S3355,John,Johnson,student2355@university.com,Female,20,Business,53.49,66.2,96.08,74.05,62.38,9.01,50.18,72.31725,B,29.0,No,No,PhD,Medium,3,4.5
S3356,Emma,Smith,student2356@university.com,Male,22,CS,77.83,94.79,62.96,95.8,89.14,2.8,92.84,80.90275,B,7.1,Yes,Yes,Master's,Medium,7,8.0
S3357,Omar,Johnson,student2357@university.com,Male,23,Business,62.39,87.48,41.28,78.77,85.45,0.77,99.42,71.2285,B,18.3,No,No,PhD,Medium,2,7.7
S3358,Sara,Brown,student2358@university.com,Male,23,Engineering,62.17,58.33,41.67,56.75,63.47,6.24,56.09,52.851,D,13.1,Yes,No,Unknown,High,5,4.6
S3359,Ali,Smith,student2359@university.com,Male,23,Engineering,99.54,95.49,93.52,77.38,54.87,0.75,82.55,82.98674999999999,B,13.6,No,Yes,Master's,High,4,8.7
S3360,Liam,Brown,student2360@university.com,Female,21,Mathematics,87.84,59.78,83.35,59.05,50.01,0.7,50.12,61.66175,C,16.3,Yes,No,High School,Medium,8,7.0
S3361,Sara,Johnson,student2361@university.com,Male,18,Business,91.85,44.35,46.4,88.38,79.84,6.22,52.45,56.96675,C,8.1,Yes,No,Bachelor's,Low,2,8.0
S3362,Omar,Smith,student2362@university.com,Male,23,Mathematics,78.6,99.64,43.28,98.36,60.57,5.91,64.25,68.39325,C,9.5,Yes,Yes,Bachelor's,High,1,7.8
S3363,Maria,Johnson,student2363@university.com,Male,19,Business,93.55,92.2,88.29,68.04,50.63,0.41,92.32,82.0285,B,19.4,Yes,Yes,Master's,Low,2,6.6
S3364,Maria,Smith,student2364@university.com,Male,22,Business,82.27,67.96,88.59,71.75,67.95,4.6,82.63,78.37799999999999,B,5.5,No,No,High School,Low,2,7.7
S3365,Omar,Johnson,student2365@university.com,Female,23,Engineering,97.31,79.98,47.23,71.07,98.1,4.36,72.29,65.57875,C,20.0,Yes,No,Master's,High,8,5.2
S3366,Emma,Brown,student2366@university.com,Female,19,CS,64.07,80.27,58.09,64.26,84.5,5.47,71.93,67.13475,C,13.0,No,Yes,Unknown,Medium,1,4.1
S3367,Ahmed,Brown,student2367@university.com,Female,23,Business,79.77,51.67,86.8,89.71,92.89,7.38,73.3,77.2435,B,25.8,No,No,Unknown,Low,1,5.7
S3368,Ahmed,Johnson,student2368@university.com,Male,18,Business,84.51,52.0,71.52,80.89,57.24,2.83,65.55,66.01325,C,20.0,No,Yes,High School,Medium,10,4.8
S3369,Emma,Smith,student2369@university.com,Female,18,Business,69.65,68.17,97.4,53.2,53.66,4.33,93.89,80.84025,B,22.7,Yes,Yes,Master's,High,1,8.9
S3370,Maria,Williams,student2370@university.com,Female,23,CS,93.99,94.69,68.86,91.94,50.58,7.93,78.39,79.74874999999999,B,7.9,Yes,No,High School,Low,3,8.6
S3371,Maria,Brown,student2371@university.com,Male,19,Mathematics,98.99,40.6,80.62,59.35,97.78,9.23,74.2,70.97275,B,11.6,Yes,No,High School,High,5,4.7
S3372,Liam,Brown,student2372@university.com,Female,22,Mathematics,74.69,86.95,70.59,98.96,65.01,8.91,73.25,78.986,B,29.9,Yes,Yes,Unknown,High,8,5.7
S3373,Maria,Davis,student2373@university.com,Male,19,Business,69.53,43.45,96.58,68.83,72.98,4.78,96.79,80.80574999999999,B,15.8,Yes,No,Unknown,Low,8,6.5
S3374,Sara,Williams,student2374@university.com,Female,22,Business,73.6,68.69,63.92,80.82,69.73,5.21,86.18,73.64475,B,14.0,No,No,High School,Low,10,6.0
S3375,Maria,Johnson,student2375@university.com,Female,23,Mathematics,92.64,78.27,53.79,53.89,86.52,5.29,57.24,60.257000000000005,C,26.8,Yes,Yes,High School,Medium,5,7.5
S3376,John,Smith,student2376@university.com,Female,22,Mathematics,82.27,81.21,59.6,67.23,65.5,8.69,71.85,69.74024999999999,C,5.8,Yes,No,PhD,Low,5,6.5
S3377,Liam,Davis,student2377@university.com,Female,20,Engineering,52.24,43.51,91.17,90.12,76.77,8.4,64.42,74.14675,B,18.4,Yes,Yes,Unknown,High,7,6.8
S3378,Ali,Johnson,student2378@university.com,Male,21,Business,77.11,65.12,69.88,73.86,99.78,3.12,99.34,77.59525000000001,B,10.3,No,No,High School,Medium,1,7.4
S3379,Maria,Jones,student2379@university.com,Male,24,Mathematics,50.87,75.03,61.26,95.23,72.2,1.63,70.77,69.03975,C,14.2,Yes,No,PhD,High,1,4.1
S3380,Emma,Brown,student2380@university.com,Female,21,Engineering,88.93,43.96,72.66,78.76,77.56,3.79,53.39,62.280249999999995,C,10.0,No,Yes,High School,Medium,1,4.1
S3381,Ali,Jones,student2381@university.com,Male,18,CS,66.42,48.11,47.99,96.43,75.13,2.88,70.56,62.22475,C,5.9,Yes,Yes,PhD,High,8,4.9
S3382,Sara,Brown,student2382@university.com,Female,20,Business,73.6,79.82,40.32,99.13,90.16,9.51,66.07,67.60849999999999,C,15.4,No,No,High School,Medium,8,7.6
S3383,Emma,Brown,student2383@university.com,Female,21,Mathematics,89.93,71.3,56.84,72.69,63.34,2.66,79.98,67.80625,C,24.7,Yes,No,Master's,Low,4,5.2
S3384,Ali,Jones,student2384@university.com,Female,23,Business,52.32,49.71,76.3,78.26,58.52,1.81,61.3,64.1515,C,28.8,No,Yes,Unknown,High,5,8.6
S3385,Emma,Jones,student2385@university.com,Female,22,Engineering,57.93,72.11,82.7,91.75,87.7,8.99,51.8,73.06475,B,20.6,Yes,Yes,High School,High,7,4.4
S3386,Sara,Johnson,student2386@university.com,Female,22,Mathematics,69.9,94.76,89.6,61.08,70.78,0.86,54.79,70.63999999999999,B,14.7,Yes,No,Bachelor's,Medium,6,6.9
S3387,Liam,Davis,student2387@university.com,Female,19,CS,61.5,40.94,95.6,93.08,95.69,2.6,64.16,73.26074999999999,B,24.2,Yes,Yes,Bachelor's,Low,2,4.1
S3388,John,Davis,student2388@university.com,Male,19,CS,66.9,78.56,64.73,79.6,82.21,4.39,67.42,69.29175000000001,C,17.6,No,Yes,PhD,Low,7,8.9
S3389,Sara,Jones,student2389@university.com,Male,22,Engineering,99.91,44.42,84.43,86.28,78.22,5.95,91.72,79.87825000000001,B,14.2,Yes,Yes,Unknown,Medium,2,5.1
S3390,Sara,Johnson,student2390@university.com,Female,23,CS,91.27,40.39,44.48,53.99,53.52,3.28,63.5,51.81075,D,9.5,Yes,Yes,PhD,Low,4,6.9
S3391,Emma,Davis,student2391@university.com,Male,22,CS,94.2,49.04,43.45,88.31,86.52,4.96,51.57,56.1065,C,24.9,Yes,Yes,Unknown,Low,4,8.8
S3392,Liam,Johnson,student2392@university.com,Female,19,CS,96.85,65.37,47.49,65.54,84.3,1.99,89.04,66.11925000000001,C,17.5,Yes,Yes,Bachelor's,Medium,5,4.2
S3393,Omar,Johnson,student2393@university.com,Male,21,CS,67.05,88.14,66.91,90.26,82.0,5.74,93.45,81.46424999999999,B,29.1,No,Yes,Bachelor's,High,1,6.6
S3394,Ahmed,Brown,student2394@university.com,Male,18,CS,64.85,56.91,52.68,75.46,63.4,4.08,74.62,63.29174999999999,C,25.0,Yes,Yes,PhD,Medium,3,6.6
S3395,Maria,Davis,student2395@university.com,Male,19,CS,61.7,77.54,57.22,63.73,97.34,8.49,64.25,65.85249999999999,C,15.5,Yes,No,Master's,Medium,8,5.8
S3396,Maria,Davis,student2396@university.com,Female,23,CS,91.51,64.67,78.87,97.64,66.08,4.16,88.61,80.61025000000001,B,23.5,Yes,Yes,Bachelor's,Medium,6,7.3
S3397,John,Brown,student2397@university.com,Male,21,Mathematics,83.98,54.06,61.51,88.25,57.61,4.44,50.44,60.69125,C,16.3,No,No,Unknown,Low,3,6.7
S3398,John,Jones,student2398@university.com,Female,21,CS,61.81,70.85,73.44,99.28,99.36,5.92,96.2,83.40075,B,7.0,Yes,No,High School,High,2,5.2
S3399,Maria,Brown,student2399@university.com,Female,21,Mathematics,68.85,87.85,64.74,68.22,87.31,1.23,93.28,75.3355,B,17.9,Yes,Yes,High School,Low,6,7.5
S3400,Ahmed,Davis,student2400@university.com,Female,20,Business,75.34,89.95,50.14,82.46,70.74,1.57,77.24,68.5125,C,26.6,Yes,No,High School,Low,3,6.3
S3401,Maria,Davis,student2401@university.com,Male,20,Engineering,76.41,90.79,44.44,80.58,96.8,7.9,63.88,66.48175,C,26.4,No,Yes,Bachelor's,Low,7,6.4
S3402,Omar,Jones,student2402@university.com,Male,24,CS,94.44,60.31,54.17,84.38,54.56,2.73,51.64,58.5365,C,19.4,Yes,No,Master's,High,7,8.8
S3403,Ahmed,Brown,student2403@university.com,Male,21,Engineering,69.03,87.61,43.46,51.92,54.38,6.85,99.99,70.47474999999999,B,14.5,Yes,No,Bachelor's,Medium,2,6.7
S3404,John,Smith,student2404@university.com,Female,23,CS,95.43,52.73,77.12,64.59,84.12,0.97,88.1,72.13775,B,5.3,Yes,Yes,Unknown,Medium,4,7.9
S3405,Ali,Smith,student2405@university.com,Female,22,Mathematics,72.07,84.31,87.74,95.47,58.9,8.22,66.94,80.75524999999999,B,12.8,Yes,Yes,Bachelor's,High,3,8.3
S3406,Emma,Jones,student2406@university.com,Male,23,CS,87.32,96.9,60.38,71.19,95.86,9.88,50.96,68.135,C,29.7,No,No,Bachelor's,Medium,8,6.9
S3407,Omar,Brown,student2407@university.com,Female,20,Business,96.51,40.82,63.23,98.03,92.02,3.74,81.96,70.96775,B,23.2,No,No,Bachelor's,High,8,7.9
S3408,Omar,Brown,student2408@university.com,Male,19,Engineering,95.38,66.42,88.97,60.68,65.32,5.06,99.35,82.1085,B,22.9,Yes,No,Bachelor's,Low,4,5.5
S3409,Liam,Johnson,student2409@university.com,Male,24,Engineering,52.85,78.87,53.36,99.87,94.44,4.43,85.35,74.32124999999999,B,24.0,Yes,No,Unknown,Medium,4,4.9
S3410,John,Davis,student2410@university.com,Male,20,Business,60.29,82.11,47.15,84.88,52.14,8.94,54.19,62.731249999999996,C,20.5,No,No,Bachelor's,High,6,7.5
S3411,John,Williams,student2411@university.com,Male,22,Mathematics,73.85,50.57,70.07,88.82,77.43,0.1,70.11,66.79449999999999,C,19.6,Yes,Yes,Master's,High,6,8.6
S3412,Sara,Jones,student2412@university.com,Female,18,Mathematics,71.58,98.33,78.77,69.84,96.78,6.53,55.46,72.96849999999999,B,16.3,No,No,PhD,High,6,4.2
S3413,Omar,Williams,student2413@university.com,Male,24,Business,82.04,76.92,75.98,95.35,92.77,6.52,95.61,84.94775,B,16.1,Yes,Yes,Unknown,High,2,7.8
S3414,Sara,Williams,student2414@university.com,Male,20,Engineering,97.24,49.86,82.83,77.27,67.8,3.82,66.52,69.9105,C,26.8,No,Yes,Master's,Medium,8,4.1
S3415,Sara,Jones,student2415@university.com,Male,23,CS,55.62,41.23,43.41,84.05,59.14,2.19,86.67,61.78,C,14.8,No,Yes,High School,Low,7,6.3
S3416,Emma,Brown,student2416@university.com,Male,24,Mathematics,72.59,87.0,65.69,54.74,60.53,2.4,54.23,61.76499999999999,C,26.0,Yes,Yes,High School,Medium,2,7.4
S3417,Sara,Jones,student2417@university.com,Male,23,CS,59.62,44.78,54.31,81.58,75.73,8.0,56.42,59.556749999999994,C,25.9,Yes,Yes,Unknown,Medium,8,6.0
S3418,Ahmed,Williams,student2418@university.com,Male,21,Engineering,94.71,48.46,85.55,93.95,79.84,0.66,83.97,76.91125,B,24.3,No,No,PhD,High,1,5.5
S3419,Maria,Davis,student2419@university.com,Male,21,CS,98.23,74.49,92.36,58.91,51.64,5.64,92.17,81.93575,B,5.9,Yes,No,Bachelor's,Low,10,4.9
S3420,Ali,Davis,student2420@university.com,Female,21,Business,73.94,76.21,56.88,86.89,70.68,3.07,60.07,64.7005,C,8.7,Yes,No,Unknown,High,7,8.9
S3421,John,Davis,student2421@university.com,Female,24,Mathematics,55.2,81.21,45.71,51.27,91.52,2.65,70.92,59.854,C,12.9,Yes,No,Bachelor's,Medium,6,6.9
S3422,Ahmed,Brown,student2422@university.com,Female,18,Mathematics,89.26,63.61,55.21,96.31,72.22,5.06,80.97,71.409,B,26.2,Yes,Yes,Bachelor's,Low,9,4.6
S3423,Ali,Smith,student2423@university.com,Female,22,Business,84.86,86.43,46.24,99.15,58.46,8.98,89.81,76.72500000000001,B,26.8,Yes,Yes,High School,Medium,3,4.2
S3424,Omar,Jones,student2424@university.com,Male,24,Business,67.73,98.46,59.35,67.71,97.74,6.18,81.41,74.38025,B,6.0,No,Yes,PhD,Low,9,5.2
S3425,Omar,Davis,student2425@university.com,Female,19,Mathematics,94.37,56.27,72.29,55.35,63.31,7.89,54.77,62.748000000000005,C,13.1,No,No,Bachelor's,Low,5,6.7
S3426,Omar,Jones,student2426@university.com,Female,23,Mathematics,98.79,82.18,98.42,82.93,89.92,6.01,77.14,85.15725,A,26.3,Yes,No,Unknown,High,5,7.8
S3427,Ahmed,Davis,student2427@university.com,Female,23,Mathematics,77.89,95.71,63.96,51.49,59.69,6.98,94.23,76.4665,B,11.2,No,Yes,High School,High,6,8.9
S3428,Ahmed,Brown,student2428@university.com,Male,24,Engineering,78.29,81.18,53.2,74.12,71.16,4.32,93.4,73.17125,B,29.4,Yes,Yes,Bachelor's,High,3,8.2
S3429,John,Smith,student2429@university.com,Female,24,Engineering,64.88,80.87,50.01,63.59,74.52,9.26,79.25,68.562,C,17.2,Yes,No,High School,Medium,4,7.1
S3430,Maria,Smith,student2430@university.com,Female,22,Engineering,79.23,53.43,50.38,73.67,75.03,5.02,99.78,70.4795,B,28.4,No,Yes,High School,Low,10,7.3
S3431,Liam,Davis,student2431@university.com,Male,18,CS,71.98,72.11,51.56,50.91,75.82,5.52,55.26,56.95399999999999,C,15.7,No,Yes,Unknown,High,6,6.6
S3432,Sara,Brown,student2432@university.com,Female,24,Engineering,65.11,73.75,85.74,52.58,61.25,5.25,73.93,72.6345,B,13.1,No,No,Unknown,High,5,6.2
S3433,Omar,Johnson,student2433@university.com,Male,21,Mathematics,53.36,82.01,43.66,50.8,75.8,3.16,88.76,64.4565,C,14.1,No,Yes,Master's,High,10,7.9
S3434,Emma,Jones,student2434@university.com,Female,22,Engineering,62.64,99.81,99.84,80.96,74.09,2.31,57.05,78.75574999999999,B,27.1,No,Yes,Bachelor's,High,8,4.9
S3435,Maria,Jones,student2435@university.com,Male,19,Mathematics,59.89,42.02,71.36,78.0,60.44,0.74,98.64,72.38125,B,13.3,Yes,Yes,High School,Low,7,5.7
S3436,Emma,Williams,student2436@university.com,Female,21,Business,77.1,43.91,72.66,61.66,99.41,7.18,67.7,65.94624999999999,C,21.7,No,Yes,Master's,Low,1,8.9
